,meta_name,key_year,tg_numc_scope_1,tg_numc_scope_2,tg_numc_scope_3
64490,"TSI Holdings Co.,Ltd.",2021,,,
64491,"TSI Holdings Co.,Ltd.",2022,,,
64552,Axel Mark Inc.,2018,,,
64553,Axel Mark Inc.,2019,,,
64554,Axel Mark Inc.,2020,,,
64555,Axel Mark Inc.,2021,,,
64556,Axel Mark Inc.,2022,,,
64573,RENHENG Enterprise Holdings Limited,2018,,,
64576,RENHENG Enterprise Holdings Limited,2019,,,
64574,RENHENG Enterprise Holdings Limited,2020,,,
64575,RENHENG Enterprise Holdings Limited,2021,,,
64577,RENHENG Enterprise Holdings Limited,2022,,,
64589,"TY Holdings Co., Ltd",2020,,,
64590,"TY Holdings Co., Ltd",2021,,,
64591,"TY Holdings Co., Ltd",2022,,,
64765,China Yongda Automobiles Services Holdings Limited,2018,,,
64766,China Yongda Automobiles Services Holdings Limited,2019,,,
64767,China Yongda Automobiles Services Holdings Limited,2020,,,
64768,China Yongda Automobiles Services Holdings Limited,2021,,,
64769,China Yongda Automobiles Services Holdings Limited,2022,,,
64816,"ZIGExN Co., Ltd.",2019,,,
64815,"ZIGExN Co., Ltd.",2020,,,
64818,"ZIGExN Co., Ltd.",2021,,,
64817,"ZIGExN Co., Ltd.",2022,,,
64871,"Carta Holdings, Inc.",2018,,,
64872,"Carta Holdings, Inc.",2019,,,
64874,"Carta Holdings, Inc.",2020,,,
64875,"Carta Holdings, Inc.",2021,,,
64876,"Carta Holdings, Inc.",2022,,,
64975,GBM Resources Limited,2019,,,
64974,GBM Resources Limited,2020,,,
64977,GBM Resources Limited,2021,,,
64976,GBM Resources Limited,2022,,,
65033,"ShockWave Medical, Inc.",2018,,,
65034,"ShockWave Medical, Inc.",2019,,,
65035,"ShockWave Medical, Inc.",2020,,,
65036,"ShockWave Medical, Inc.",2021,,,
65037,"ShockWave Medical, Inc.",2022,,,
65236,SIOS Corporation,2018,,,
65237,SIOS Corporation,2019,,,
65238,SIOS Corporation,2020,,,
65239,SIOS Corporation,2021,,,
65240,SIOS Corporation,2022,,,
65421,Homeland Interactive Technology Ltd.,2018,,,
65422,Homeland Interactive Technology Ltd.,2019,,,
65423,Homeland Interactive Technology Ltd.,2020,21.0,104.0,
65424,Homeland Interactive Technology Ltd.,2021,12.0,110.0,
65425,Homeland Interactive Technology Ltd.,2022,,,
65482,"CNH INDUSTRIAL  EO -,01",2018,186855.0,305308.0,8100.0
65479,"CNH INDUSTRIAL  EO -,01",2019,184810.0,312409.0,9450.0
65478,"CNH INDUSTRIAL  EO -,01",2020,171989.0,309465.0,11006.0
65481,"CNH INDUSTRIAL  EO -,01",2021,,,
65480,"CNH INDUSTRIAL  EO -,01",2022,,,
65507,Global Ship Lease Inc,2019,,,
65508,Global Ship Lease Inc,2020,,,
65509,Global Ship Lease Inc,2021,,,
65510,Global Ship Lease Inc,2022,,,
65539,Spineway SA,2019,,,
65540,Spineway SA,2020,,,
65541,Spineway SA,2021,,,
65582,Allakos Inc,2019,,,
65583,Allakos Inc,2020,,,
65584,Allakos Inc,2021,,,
65585,Allakos Inc,2022,,,
65679,China Dongxiang ,2018,105.33,1543.66,
65681,China Dongxiang ,2019,,,
65683,China Dongxiang ,2020,47.58,1856.1,
65682,China Dongxiang ,2021,,,
65680,China Dongxiang ,2022,26.0,1283.0,
65930,Town Health International Medical Group Limited,2018,,,
65931,Town Health International Medical Group Limited,2019,,,
65932,Town Health International Medical Group Limited,2020,,,
65933,Town Health International Medical Group Limited,2021,,,
65934,Town Health International Medical Group Limited,2022,,,
65935,Kingsoft Corporation Limited,2018,,,
65936,Kingsoft Corporation Limited,2019,534.48,13843.75,
65937,Kingsoft Corporation Limited,2020,641.8,10918.02,
65938,Kingsoft Corporation Limited,2021,272.0,9001.0,
65939,Kingsoft Corporation Limited,2022,220.0,9378.0,
65955,Crosstec Group Holdings Limited,2019,,,
65956,Crosstec Group Holdings Limited,2020,,,
65953,Crosstec Group Holdings Limited,2021,,,
65954,Crosstec Group Holdings Limited,2022,,,
66029,Sproutly Canada Inc,2019,,,
66030,Sproutly Canada Inc,2020,,,
66031,Sproutly Canada Inc,2021,,,
66065,Intellia Therapeutics Inc,2019,,,
66066,Intellia Therapeutics Inc,2020,,,
66067,Intellia Therapeutics Inc,2021,,,
66068,Intellia Therapeutics Inc,2022,,,
66078,PIHLAJALINNA OY,2018,,,
66080,PIHLAJALINNA OY,2019,,,
66082,PIHLAJALINNA OY,2020,,,
66081,PIHLAJALINNA OY,2021,,,
66079,PIHLAJALINNA OY,2022,,,
66117,Datasection Inc.,2019,,,
66118,Datasection Inc.,2020,,,
66119,Datasection Inc.,2021,,,
66120,Datasection Inc.,2022,,,
66228,S&T Holdings Limited,2018,,,
66229,S&T Holdings Limited,2019,,,
66230,S&T Holdings Limited,2020,,,
66231,S&T Holdings Limited,2021,,,
66232,S&T Holdings Limited,2022,,,
66239,"Socialwire Co., Ltd.",2019,,,
66238,"Socialwire Co., Ltd.",2020,,,
66241,"Socialwire Co., Ltd.",2021,,,
66240,"Socialwire Co., Ltd.",2022,,,
66260,The United Laboratories International Holdings Limited,2018,,,
66261,The United Laboratories International Holdings Limited,2019,,,
66262,The United Laboratories International Holdings Limited,2020,,,
66258,The United Laboratories International Holdings Limited,2021,,,
66259,The United Laboratories International Holdings Limited,2022,,,
66303,"Rengo Co., Ltd.",2019,,,
66302,"Rengo Co., Ltd.",2020,,,
66305,"Rengo Co., Ltd.",2021,,,
66304,"Rengo Co., Ltd.",2022,,,
66306,"Ohishi Sangyo Co., Ltd.",2019,,,
66307,"Ohishi Sangyo Co., Ltd.",2020,,,
66308,"Ohishi Sangyo Co., Ltd.",2021,,,
66309,"Ohishi Sangyo Co., Ltd.",2022,,,
66342,"Ohmura Shigyo Co.,Ltd.",2019,,,
66341,"Ohmura Shigyo Co.,Ltd.",2020,,,
66344,"Ohmura Shigyo Co.,Ltd.",2021,,,
66343,"Ohmura Shigyo Co.,Ltd.",2022,,,
66355,"SK Reits Co., Ltd.",2021,,,
66354,"SK Reits Co., Ltd.",2022,,,
66367,"Silver Egg Technology Co., Ltd.",2018,,,
66368,"Silver Egg Technology Co., Ltd.",2019,,,
66369,"Silver Egg Technology Co., Ltd.",2020,,,
66370,"Silver Egg Technology Co., Ltd.",2021,,,
66371,"Silver Egg Technology Co., Ltd.",2022,,,
66384,Aucnet Inc.,2018,,,
66385,Aucnet Inc.,2019,,,
66386,Aucnet Inc.,2020,,,
66387,Aucnet Inc.,2021,,,
66388,Aucnet Inc.,2022,,,
66445,"Fusion Co.,Ltd.",2019,,,
66446,"Fusion Co.,Ltd.",2020,,,
66447,"Fusion Co.,Ltd.",2021,,,
66448,"Fusion Co.,Ltd.",2022,,,
66482,Beaglee Inc.,2018,,,
66483,Beaglee Inc.,2019,,,
66484,Beaglee Inc.,2020,,,
66485,Beaglee Inc.,2021,,,
66486,Beaglee Inc.,2022,,,
66506,"bBreak Systems Company, Limited",2019,,,
66507,"bBreak Systems Company, Limited",2020,,,
66508,"bBreak Systems Company, Limited",2021,,,
66509,"bBreak Systems Company, Limited",2022,,,
66582,Signpost Corporation,2019,,,
66583,Signpost Corporation,2020,,,
66584,Signpost Corporation,2021,,,
66585,Signpost Corporation,2022,,,
66659,"Ganfeng Lithium Co., Ltd.",2018,,,
66660,"Ganfeng Lithium Co., Ltd.",2019,,,
66661,"Ganfeng Lithium Co., Ltd.",2020,,,
66662,"Ganfeng Lithium Co., Ltd.",2021,,,
66663,"Ganfeng Lithium Co., Ltd.",2022,,,
66689,Zinc of Ireland NL,2019,,,
66690,Zinc of Ireland NL,2020,,,
66691,Zinc of Ireland NL,2021,,,
66692,Zinc of Ireland NL,2022,,,
66717,Centogene NV,2018,,,
66718,Centogene NV,2019,,,
66719,Centogene NV,2020,,,
66720,Centogene NV,2021,,,
66721,Centogene NV,2022,,,
66767,WEST ISLAND BRANDS INC.,2018,,,
66768,WEST ISLAND BRANDS INC.,2019,,,
66769,WEST ISLAND BRANDS INC.,2020,,,
66770,WEST ISLAND BRANDS INC.,2021,,,
66950,Alteryx Inc,2018,,,
66951,Alteryx Inc,2019,,,
66952,Alteryx Inc,2020,,,
66953,Alteryx Inc,2021,,,
66954,Alteryx Inc,2022,,,
66988,ALD S.A.,2018,,,
66989,ALD S.A.,2019,,,
66990,ALD S.A.,2020,,,
66991,ALD S.A.,2021,,,
66992,ALD S.A.,2022,40.505587,285.7617,
67029,Argo Group International Holdings Ltd,2018,,,
67030,Argo Group International Holdings Ltd,2019,,,
67031,Argo Group International Holdings Ltd,2020,,,
67032,Argo Group International Holdings Ltd,2021,,,
67033,Argo Group International Holdings Ltd,2022,,,
67034,Leverage Shares 3x Long ARK NextGen Internet ETC,2018,,,
67035,Leverage Shares 3x Long ARK NextGen Internet ETC,2019,,,
67036,Leverage Shares 3x Long ARK NextGen Internet ETC,2020,,,
67037,Leverage Shares 3x Long ARK NextGen Internet ETC,2021,,,
67080,Canacol Energy Ltd,2019,23441.09,42.91,
67081,Canacol Energy Ltd,2020,26949.0,52.0,
67082,Canacol Energy Ltd,2021,,,
67083,Canacol Energy Ltd,2022,,,
67170,"BOX INC. A  DL-,0001",2019,,,
67171,"BOX INC. A  DL-,0001",2020,,,
67172,"BOX INC. A  DL-,0001",2021,,,
67173,"BOX INC. A  DL-,0001",2022,,,
67187,Brunel International NV,2019,,,
67188,Brunel International NV,2020,,,
67189,Brunel International NV,2021,,,
67190,Brunel International NV,2022,,,
67191,Brunel International NV,2019,,,
67192,Brunel International NV,2020,,,
67193,Brunel International NV,2021,,,
67194,Brunel International NV,2022,,,
67200,Carbios SA,2019,,,
67201,Carbios SA,2020,,,
67202,Carbios SA,2021,,,
67203,Carbios SA,2022,,,
67268,Orea Mining Corp.,2019,,,
67269,Orea Mining Corp.,2020,,,
67270,Orea Mining Corp.,2021,,,
67271,Orea Mining Corp.,2022,,,
67273,Costa Group Holdings Limited,2019,55568.0,68039.0,
67272,Costa Group Holdings Limited,2020,55102.0,87273.0,
67275,Costa Group Holdings Limited,2021,,,
67274,Costa Group Holdings Limited,2022,,,
67369,ECIT AS  NK 1,2018,,,
67370,ECIT AS  NK 1,2019,,,
67371,ECIT AS  NK 1,2020,,,
67372,ECIT AS  NK 1,2021,,,
67373,ECIT AS  NK 1,2022,,,
67378,Telo Genomics Corp.,2019,,,
67379,Telo Genomics Corp.,2020,,,
67380,Telo Genomics Corp.,2021,,,
67381,Telo Genomics Corp.,2022,,,
67388,Avemio AG,2019,,,
67389,Avemio AG,2020,,,
67390,Avemio AG,2021,,,
67394,Avemio AG,2019,,,
67395,Avemio AG,2020,,,
67396,Avemio AG,2021,,,
67440,Pointerra Ltd,2019,,,
67441,Pointerra Ltd,2020,,,
67442,Pointerra Ltd,2021,,,
67443,Pointerra Ltd,2022,,,
67458,Establishment Labs Holdings Inc,2019,,,
67459,Establishment Labs Holdings Inc,2020,,,
67460,Establishment Labs Holdings Inc,2021,,,
67461,Establishment Labs Holdings Inc,2022,,,
67481,Elastic NV,2019,,,
67480,Elastic NV,2020,,,
67483,Elastic NV,2021,,,
67482,Elastic NV,2022,,,
67484,Elastic N.V.,2019,,,
67485,Elastic N.V.,2020,,,
67486,Elastic N.V.,2021,,,
67487,Elastic N.V.,2022,,,
67565,"EATON CORP.PLC  DL -,01",2018,153000.0,815000.0,67455149.0
67566,"EATON CORP.PLC  DL -,01",2019,293492.0,885396.03,67455149.44
67567,"EATON CORP.PLC  DL -,01",2020,285955.0,834442.0,47977976.0
67568,"EATON CORP.PLC  DL -,01",2021,,,
67569,"EATON CORP.PLC  DL -,01",2022,,,
67607,Endurance Gold Corporation,2018,,,
67610,Endurance Gold Corporation,2019,,,
67606,Endurance Gold Corporation,2020,,,
67608,Endurance Gold Corporation,2021,,,
67609,Endurance Gold Corporation,2022,,,
67665,Blucora Inc,2019,,,
67666,Blucora Inc,2020,,,
67663,Blucora Inc,2021,,,
67664,Blucora Inc,2022,,,
67796,ADRIATIC METALS PLC CDIS,2019,,,
67797,ADRIATIC METALS PLC CDIS,2020,,,
67798,ADRIATIC METALS PLC CDIS,2021,,,
67799,ADRIATIC METALS PLC CDIS,2022,,,
67804,Adriatic Metals PLC,2019,,,
67806,Adriatic Metals PLC,2020,,,
67805,Adriatic Metals PLC,2021,,,
67803,Adriatic Metals PLC,2022,,,
67833,Alerio Gold Corp.,2019,,,
67834,Alerio Gold Corp.,2020,,,
67835,Alerio Gold Corp.,2021,,,
67836,Alerio Gold Corp.,2022,,,
67852,Fuxing China Group Ltd,2019,,,
67853,Fuxing China Group Ltd,2020,,,
67854,Fuxing China Group Ltd,2021,,,
67855,Fuxing China Group Ltd,2022,,,
67887,AJ Bell plc,2018,,,
67888,AJ Bell plc,2019,185.5,196.6,
67889,AJ Bell plc,2020,174.7,164.5,
67890,AJ Bell plc,2021,,,
67891,AJ Bell plc,2022,,,
67943,GTI Energy Ltd,2019,,,
67944,GTI Energy Ltd,2020,,,
67945,GTI Energy Ltd,2021,,,
67946,GTI Energy Ltd,2022,,,
67993,Fimalac,2019,,,
67994,Fimalac,2020,,,
67995,Fimalac,2021,,,
67996,Fimalac,2022,,,
68000,"KAUFMAN+BROAD INH. EO-,26",2018,,,
68001,"KAUFMAN+BROAD INH. EO-,26",2019,,,
68002,"KAUFMAN+BROAD INH. EO-,26",2020,,,
68003,"KAUFMAN+BROAD INH. EO-,26",2021,,,
68004,"KAUFMAN+BROAD INH. EO-,26",2022,,,
68078,GCL Technology Holdings Ltd,2019,8000.0,2944400.0,
68079,GCL Technology Holdings Ltd,2020,7200.0,1975000.0,
68076,GCL Technology Holdings Ltd,2021,,,
68077,GCL Technology Holdings Ltd,2022,,,
68141,Hybrigenics Société Anonyme,2017,,,
68142,Hybrigenics Société Anonyme,2018,,,
68143,Hybrigenics Société Anonyme,2019,,,
68144,Hybrigenics Société Anonyme,2020,,,
68145,Hybrigenics Société Anonyme,2021,,,
68146,Hybrigenics Société Anonyme,2022,,,
68197,MSCI Inc,2019,,,
68198,MSCI Inc,2020,,,
68199,MSCI Inc,2021,,,
68200,MSCI Inc,2022,,,
68237,Rexford Industrial Realty Inc,2019,,,
68238,Rexford Industrial Realty Inc,2020,,,
68239,Rexford Industrial Realty Inc,2021,,,
68240,Rexford Industrial Realty Inc,2022,,,
68281,International Personal Finance plc,2018,26104.0,3357.0,
68282,International Personal Finance plc,2019,25758.0,3244.0,
68283,International Personal Finance plc,2020,25200.0,3236.0,
68284,International Personal Finance plc,2021,,,
68285,International Personal Finance plc,2022,,,
68291,PT Indo Tambangraya Megah Tbk,2018,1915383.96,1770.0,
68294,PT Indo Tambangraya Megah Tbk,2019,2380828.0,2489.0,
68290,PT Indo Tambangraya Megah Tbk,2020,1952662.0,2615.0,
68292,PT Indo Tambangraya Megah Tbk,2021,,,
68293,PT Indo Tambangraya Megah Tbk,2022,,,
68360,Interra Resources Limited,2018,,,
68361,Interra Resources Limited,2019,,,
68362,Interra Resources Limited,2020,,,
68363,Interra Resources Limited,2021,,,
68364,Interra Resources Limited,2022,,,
68417,Innergex Renewable Energy Inc,2019,,,
68418,Innergex Renewable Energy Inc,2020,2095.706,1948.212,
68415,Innergex Renewable Energy Inc,2021,,,
68416,Innergex Renewable Energy Inc,2022,,,
68458,Digimarc Corp,2019,,,
68457,Digimarc Corp,2020,,,
68460,Digimarc Corp,2021,,,
68459,Digimarc Corp,2022,,,
68470,JPMorgan Indian Investment Trust,2018,,,
68469,JPMorgan Indian Investment Trust,2019,,,
68471,JPMorgan Indian Investment Trust,2020,,,
68473,JPMorgan Indian Investment Trust,2021,,,
68472,JPMorgan Indian Investment Trust,2022,,,
68494,"RIGHTMOVE PLC  LS -,001",2018,495.0,255.0,257.0
68495,"RIGHTMOVE PLC  LS -,001",2019,484.0,187.0,206.0
68496,"RIGHTMOVE PLC  LS -,001",2020,485.0,150.0,180.0
68497,"RIGHTMOVE PLC  LS -,001",2021,,,
68498,"RIGHTMOVE PLC  LS -,001",2022,,,
68580,Kingsoft Corp Ltd,2019,534.48,13843.75,
68581,Kingsoft Corp Ltd,2020,641.8,10918.02,
68582,Kingsoft Corp Ltd,2021,272.0,9001.0,
68583,Kingsoft Corp Ltd,2022,220.0,9378.0,
68599,Sciuker Frames SpA,2019,,,
68600,Sciuker Frames SpA,2020,,,
68601,Sciuker Frames SpA,2021,,,
68602,Sciuker Frames SpA,2022,,,
68739,"Kontoor Brands, Inc.",2019,,,
68740,"Kontoor Brands, Inc.",2020,,,
68737,"Kontoor Brands, Inc.",2021,,,
68738,"Kontoor Brands, Inc.",2022,,,
68750,"SDX ENERGY PLCLS 0,01",2018,,,
68752,"SDX ENERGY PLCLS 0,01",2019,,,
68754,"SDX ENERGY PLCLS 0,01",2020,,,
68753,"SDX ENERGY PLCLS 0,01",2021,,,
68751,"SDX ENERGY PLCLS 0,01",2022,,,
68759,SDX Energy plc,2018,,,
68756,SDX Energy plc,2019,,,
68755,SDX Energy plc,2020,,,
68758,SDX Energy plc,2021,,,
68757,SDX Energy plc,2022,,,
68773,Good Flour Corp,2022,,,
68776,Good Flour Corp,2022,,,
68800,Gladstone Land Corporation,2019,,,
68801,Gladstone Land Corporation,2020,,,
68802,Gladstone Land Corporation,2021,,,
68803,Gladstone Land Corporation,2022,,,
68828,LIGHTSPEED COMMERCE  INC.,2019,,,
68829,LIGHTSPEED COMMERCE  INC.,2020,,,
68830,LIGHTSPEED COMMERCE  INC.,2021,,,
68831,LIGHTSPEED COMMERCE  INC.,2022,,,
68871,GraniteShares 3x Long Coinbase Daily ETP,2018,,,
68872,GraniteShares 3x Long Coinbase Daily ETP,2019,,,
68873,GraniteShares 3x Long Coinbase Daily ETP,2020,,,
68874,GraniteShares 3x Long Coinbase Daily ETP,2021,,,
68884,REGULUS RESOUR.,2018,,,
68885,REGULUS RESOUR.,2019,,,
68886,REGULUS RESOUR.,2020,,,
68887,REGULUS RESOUR.,2021,,,
68888,REGULUS RESOUR.,2022,,,
68938,Columbia Care Inc,2019,,,
68939,Columbia Care Inc,2020,,,
68940,Columbia Care Inc,2021,,,
68941,Columbia Care Inc,2022,,,
68970,Camden National Corp,2019,,,
68969,Camden National Corp,2020,,,
68972,Camden National Corp,2021,,,
68971,Camden National Corp,2022,,,
69081,Multiconsult ASA,2018,,,
69083,Multiconsult ASA,2019,,,
69085,Multiconsult ASA,2020,,,
69084,Multiconsult ASA,2021,,,
69082,Multiconsult ASA,2022,,,
69092,SJM HLDGS LTD,2018,,,629439.59
69093,SJM HLDGS LTD,2019,,,
69094,SJM HLDGS LTD,2020,,,
69095,SJM HLDGS LTD,2021,3490.0,106462.0,
69096,SJM HLDGS LTD,2022,154312.0,237155.0,
69138,MAJOR DRILLING GRP INTL,2019,,,
69137,MAJOR DRILLING GRP INTL,2020,,,
69140,MAJOR DRILLING GRP INTL,2021,,,
69139,MAJOR DRILLING GRP INTL,2022,,,
69168,Leverage Shares 3x Long Moderna ,2018,,,
69169,Leverage Shares 3x Long Moderna ,2019,,,
69170,Leverage Shares 3x Long Moderna ,2020,,,
69171,Leverage Shares 3x Long Moderna ,2021,,,
69195,Manitou BF SA,2019,,,
69196,Manitou BF SA,2020,,,
69193,Manitou BF SA,2021,,,
69194,Manitou BF SA,2022,,,
69204,Manitou BF SA,2019,,,
69205,Manitou BF SA,2020,,,
69202,Manitou BF SA,2021,,,
69203,Manitou BF SA,2022,,,
69253,NEW PACIFIC METALS,2019,,,
69254,NEW PACIFIC METALS,2020,,,
69255,NEW PACIFIC METALS,2021,,,
69256,NEW PACIFIC METALS,2022,,,
69279,"NATL EXPR. GRP  LS-,05",2018,801063.0,60682.0,6127.0
69280,"NATL EXPR. GRP  LS-,05",2019,809330.0,48564.0,7623.0
69281,"NATL EXPR. GRP  LS-,05",2020,823582.0,49938.0,8221.0
69282,"NATL EXPR. GRP  LS-,05",2021,,,
69283,"NATL EXPR. GRP  LS-,05",2022,,,
69306,NetDragon Websoft Inc,2019,,,
69307,NetDragon Websoft Inc,2020,,,
69308,NetDragon Websoft Inc,2021,,,
69309,NetDragon Websoft Inc,2022,,,
69466,Allkem Ltd,2020,,,
69467,Allkem Ltd,2021,,,
69468,Allkem Ltd,2022,,,
69469,Allkem Limited,2019,,,
69470,Allkem Limited,2020,,,
69471,Allkem Limited,2021,,,
69472,Allkem Limited,2022,,,
69497,"OMEROS CORP. DL -,01",2018,50873.0,199505.0,10806773.0
69498,"OMEROS CORP. DL -,01",2019,67851.0,203256.0,12498168.0
69499,"OMEROS CORP. DL -,01",2020,43826.0,190731.0,13520575.0
69500,"OMEROS CORP. DL -,01",2021,,,
69501,"OMEROS CORP. DL -,01",2022,,,
69510,XD Inc.,2018,,,
69511,XD Inc.,2019,,,
69512,XD Inc.,2020,,,
69513,XD Inc.,2021,,1177.0,
69514,XD Inc.,2022,,1947.0,
69516,Constellium SE,2018,,,
69519,Constellium SE,2019,,,
69515,Constellium SE,2020,756000.0,441000.0,
69517,Constellium SE,2021,,,
69518,Constellium SE,2022,,,
69528,poLight ASA,2019,,,
69529,poLight ASA,2020,,,
69530,poLight ASA,2021,,,
69531,poLight ASA,2022,,,
69544,"OvaScience, Inc.",2020,,,
69545,"OvaScience, Inc.",2021,,,
69546,"OvaScience, Inc.",2022,,,
69550,Maire Tecnimont SpA,2019,222076.0,31587.0,
69551,Maire Tecnimont SpA,2020,169144.0,49789.0,
69552,Maire Tecnimont SpA,2021,,,
69553,Maire Tecnimont SpA,2022,,,
69555,Maire Tecnimont S.p.A.,2018,,,
69558,Maire Tecnimont S.p.A.,2019,222076.0,31587.0,
69554,Maire Tecnimont S.p.A.,2020,169144.0,49789.0,
69556,Maire Tecnimont S.p.A.,2021,,,
69557,Maire Tecnimont S.p.A.,2022,,,
69570,Osisko Development Corp,2019,,,
69569,Osisko Development Corp,2020,,,
69568,Osisko Development Corp,2021,,,
69567,Osisko Development Corp,2022,,,
69624,Cementir Holding N.V.,2018,,,
69625,Cementir Holding N.V.,2019,7804656.0,748574.0,
69626,Cementir Holding N.V.,2020,7161850.0,630114.0,
69627,Cementir Holding N.V.,2021,7263682.305579999,641416.17592,2947528.51698
69628,Cementir Holding N.V.,2022,6644988.26712,350449.07708,3243871.5645
69706,3P LAND HOLDINGS LTD.,2020,,,
69704,3P LAND HOLDINGS LTD.,2021,,,
69705,3P LAND HOLDINGS LTD.,2022,,,
69745,MiX Telematics Ltd,2019,,,
69746,MiX Telematics Ltd,2020,,,
69747,MiX Telematics Ltd,2021,,,
69748,MiX Telematics Ltd,2022,,,
69873,CuriosityStream Inc,2019,,,
69872,CuriosityStream Inc,2020,,,
69875,CuriosityStream Inc,2021,,,
69874,CuriosityStream Inc,2022,,,
69927,Reckitt Benckiser Group PLC,2018,,,
69928,Reckitt Benckiser Group PLC,2019,,,
69929,Reckitt Benckiser Group PLC,2020,,,
69930,Reckitt Benckiser Group PLC,2021,,,
69931,Reckitt Benckiser Group PLC,2022,,,
69942,"RECKITT BENCK.GRP LS -,10",2018,100443.0,164205.0,
69943,"RECKITT BENCK.GRP LS -,10",2019,148214.0,247856.0,
69944,"RECKITT BENCK.GRP LS -,10",2020,140117.0,201902.0,
69945,"RECKITT BENCK.GRP LS -,10",2021,,,
69946,"RECKITT BENCK.GRP LS -,10",2022,,,
69957,Reckitt Benckiser Group PLC,2019,,,
69958,Reckitt Benckiser Group PLC,2020,,,
69959,Reckitt Benckiser Group PLC,2021,,,
69960,Reckitt Benckiser Group PLC,2022,,,
69970,RingCentral Inc,2019,,,
69971,RingCentral Inc,2020,,,
69972,RingCentral Inc,2021,,,
69973,RingCentral Inc,2022,,,
70016,"GMO Payment Gateway, Inc.",2018,,,
70017,"GMO Payment Gateway, Inc.",2019,,,
70018,"GMO Payment Gateway, Inc.",2020,,,
70019,"GMO Payment Gateway, Inc.",2021,,,
70020,"GMO Payment Gateway, Inc.",2022,,,
70029,GMO Payment Gateway Inc,2019,,,
70030,GMO Payment Gateway Inc,2020,,,
70031,GMO Payment Gateway Inc,2021,,,
70032,GMO Payment Gateway Inc,2022,,,
70081,"Alarm.com Holdings, Inc.",2018,,,
70082,"Alarm.com Holdings, Inc.",2019,,,
70083,"Alarm.com Holdings, Inc.",2020,,,
70084,"Alarm.com Holdings, Inc.",2021,,,
70085,"Alarm.com Holdings, Inc.",2022,,,
70108,"RESIDEO TECHN. WI DL,-001",2018,,,
70105,"RESIDEO TECHN. WI DL,-001",2019,,,
70104,"RESIDEO TECHN. WI DL,-001",2020,,,
70107,"RESIDEO TECHN. WI DL,-001",2021,,,
70106,"RESIDEO TECHN. WI DL,-001",2022,,,
70119,"Resideo Technologies, Inc.",2018,,,
70120,"Resideo Technologies, Inc.",2019,,,
70121,"Resideo Technologies, Inc.",2020,,,
70122,"Resideo Technologies, Inc.",2021,,,
70123,"Resideo Technologies, Inc.",2022,,,
70138,"The First Bancshares, Inc.",2018,,,
70139,"The First Bancshares, Inc.",2019,,,
70140,"The First Bancshares, Inc.",2020,,,
70136,"The First Bancshares, Inc.",2021,,,
70137,"The First Bancshares, Inc.",2022,,,
70159,Signature Resources Ltd.,2019,,,
70160,Signature Resources Ltd.,2020,,,
70161,Signature Resources Ltd.,2021,,,
70162,Signature Resources Ltd.,2022,,,
70215,Sunrun Inc,2019,,,
70213,Sunrun Inc,2020,,,
70214,Sunrun Inc,2021,,,
70216,Sunrun Inc,2022,,,
70222,Sunrun Inc.,2018,,,
70223,Sunrun Inc.,2019,,,
70224,Sunrun Inc.,2020,,,
70225,Sunrun Inc.,2021,,,
70226,Sunrun Inc.,2022,,,
70250,SINO-OCEAN GROUP HLDG LTD,2018,,,
70251,SINO-OCEAN GROUP HLDG LTD,2019,,,
70252,SINO-OCEAN GROUP HLDG LTD,2020,,,
70253,SINO-OCEAN GROUP HLDG LTD,2021,13524.0,79008.0,23835.0
70254,SINO-OCEAN GROUP HLDG LTD,2022,,,
70295,Shunfeng International Clean Energy Ltd,2019,,,
70296,Shunfeng International Clean Energy Ltd,2020,,,
70297,Shunfeng International Clean Energy Ltd,2021,,,
70298,Shunfeng International Clean Energy Ltd,2022,,,
70307,A.O. Smith Corp,2019,71824.0,98326.0,
70308,A.O. Smith Corp,2020,65841.0,72913.0,
70309,A.O. Smith Corp,2021,,,
70310,A.O. Smith Corp,2022,,,
70316,SMITH -A.O.- CORP.  DL 1,2018,66201.0,77543.0,
70317,SMITH -A.O.- CORP.  DL 1,2019,71824.0,98326.0,
70318,SMITH -A.O.- CORP.  DL 1,2020,65841.0,72913.0,
70319,SMITH -A.O.- CORP.  DL 1,2021,,,
70320,SMITH -A.O.- CORP.  DL 1,2022,,,
70366,Remark Holdings Inc,2019,,,
70367,Remark Holdings Inc,2020,,,
70368,Remark Holdings Inc,2021,,,
70369,Remark Holdings Inc,2022,,,
70395,T2 Biosystems Inc,2019,,,
70396,T2 Biosystems Inc,2020,,,
70397,T2 Biosystems Inc,2021,,,
70398,T2 Biosystems Inc,2022,,,
70404,T2 Biosystems Inc,2019,,,
70403,T2 Biosystems Inc,2020,,,
70406,T2 Biosystems Inc,2021,,,
70405,T2 Biosystems Inc,2022,,,
70466,TowneBank,2018,,,
70467,TowneBank,2019,,,
70468,TowneBank,2020,,,
70469,TowneBank,2021,,,
70470,TowneBank,2022,,,
70575,UGI Corp,2019,1529218.0,,
70572,UGI Corp,2020,2040833.0,32079.0,
70571,UGI Corp,2021,,,
70574,UGI Corp,2022,,,
70576,UGI Corp,2018,1273064.0,,
70577,UGI Corp,2019,1529218.0,,
70578,UGI Corp,2020,2040833.0,32079.0,
70579,UGI Corp,2021,,,
70580,UGI Corp,2022,,,
70693,Visible Gold Mines Inc.,2019,,,
70694,Visible Gold Mines Inc.,2020,,,
