,meta_name,key_year,tg_numc_scope_1,tg_numc_scope_2,tg_numc_scope_3
180337,Commerzbank AG,2019.0,37453.0,96317.0,69577.0
180338,Commerzbank AG,2020.0,37001.0,98282.0,71793.0
180339,Commerzbank AG,2021.0,,,
180340,Commerzbank AG,2022.0,,,
180547,The Cannabist Company Holdings Inc,2019.0,,,
180548,The Cannabist Company Holdings Inc,2020.0,,,
180549,The Cannabist Company Holdings Inc,2021.0,,,
180550,The Cannabist Company Holdings Inc,2022.0,,,
180563,Cabot Corp,2019.0,4370000.0,310000.0,
180564,Cabot Corp,2020.0,3740000.0,300000.0,
180565,Cabot Corp,2021.0,4310000.0,350000.0,
180566,Cabot Corp,2022.0,,,
180599,Cathedra Bitcoin Inc,2018.0,,,
180601,Cathedra Bitcoin Inc,2019.0,,,
180603,Cathedra Bitcoin Inc,2020.0,,,
180602,Cathedra Bitcoin Inc,2021.0,,,
180600,Cathedra Bitcoin Inc,2022.0,,,
180648,ALIBABA PICTURES GR.HD-25,2019.0,,,
180649,ALIBABA PICTURES GR.HD-25,2020.0,,,
180650,ALIBABA PICTURES GR.HD-25,2021.0,,,
180651,ALIBABA PICTURES GR.HD-25,2022.0,,,
180733,Papaya Growth Opportunity Corp. I,2021.0,,,
180735,Papaya Growth Opportunity Corp. I,2022.0,,,
180809,Canada Carbon Inc,2018.0,,,
180810,Canada Carbon Inc,2019.0,,,
180811,Canada Carbon Inc,2020.0,,,
180812,Canada Carbon Inc,2021.0,,,
180813,Canada Carbon Inc,2022.0,,,
180912,Carnegie Clean Energy Ltd,2019.0,,,
180913,Carnegie Clean Energy Ltd,2020.0,,,
180914,Carnegie Clean Energy Ltd,2021.0,,,
180915,Carnegie Clean Energy Ltd,2022.0,,,
180965,Classic Global Finance and Capital Limited,2019.0,,,
180966,Classic Global Finance and Capital Limited,2020.0,,,
180967,Classic Global Finance and Capital Limited,2021.0,,,
180968,Classic Global Finance and Capital Limited,2022.0,,,
181039,Canadian Copper Inc.,2021.0,,,
181040,Canadian Copper Inc.,2022.0,,,
181070,Cincinnati Financial Corp,2019.0,17337.0,15160.0,
181071,Cincinnati Financial Corp,2020.0,16935.0,14035.0,
181072,Cincinnati Financial Corp,2021.0,,,
181073,Cincinnati Financial Corp,2022.0,,,
181246,Cogent Communications Holdings Inc,2018.0,,,
181247,Cogent Communications Holdings Inc,2019.0,,,
181248,Cogent Communications Holdings Inc,2020.0,,,
181249,Cogent Communications Holdings Inc,2021.0,,,
181250,Cogent Communications Holdings Inc,2022.0,,,
181265,Concordia Maritime AB,2018.0,,,
181266,Concordia Maritime AB,2019.0,,,
181267,Concordia Maritime AB,2020.0,,,
181268,Concordia Maritime AB,2021.0,,,
181269,Concordia Maritime AB,2022.0,,,
181295,Celtic plc,2019.0,,,
181296,Celtic plc,2020.0,,,
181297,Celtic plc,2021.0,,,
181298,Celtic plc,2022.0,,,
181382,Cactus Acquisition Corp. 1 Limited,2021.0,,,
181383,Cactus Acquisition Corp. 1 Limited,2022.0,,,
181415,COCA-COLA BOTTLERS JAP.H.,2018.0,,,
181416,COCA-COLA BOTTLERS JAP.H.,2019.0,378273.0,188746.0,1744405.0
181417,COCA-COLA BOTTLERS JAP.H.,2020.0,224332.0,191614.0,1584274.0
181418,COCA-COLA BOTTLERS JAP.H.,2021.0,,,
181419,COCA-COLA BOTTLERS JAP.H.,2022.0,,,
181429,Coca-Cola Bottlers Japan Holdings Inc,2019.0,378273.0,188746.0,1744405.0
181430,Coca-Cola Bottlers Japan Holdings Inc,2020.0,224332.0,191614.0,1584274.0
181431,Coca-Cola Bottlers Japan Holdings Inc,2021.0,,,
181432,Coca-Cola Bottlers Japan Holdings Inc,2022.0,,,
181433,Canada Cobalt Works Inc,2018.0,,,
181435,Canada Cobalt Works Inc,2019.0,,,
181437,Canada Cobalt Works Inc,2020.0,,,
181436,Canada Cobalt Works Inc,2021.0,,,
181434,Canada Cobalt Works Inc,2022.0,,,
181477,Castillo Copper Ltd,2019.0,,,
181476,Castillo Copper Ltd,2020.0,,,
181479,Castillo Copper Ltd,2021.0,,,
181478,Castillo Copper Ltd,2022.0,,,
181499,CD Private Equity Fund III,2019.0,,,
181500,CD Private Equity Fund III,2020.0,,,
181497,CD Private Equity Fund III,2021.0,,,
181498,CD Private Equity Fund III,2022.0,,,
181571,"GoldCrest Co., Ltd.",2019.0,,,
181572,"GoldCrest Co., Ltd.",2020.0,,,
181573,"GoldCrest Co., Ltd.",2021.0,,,
181574,"GoldCrest Co., Ltd.",2022.0,,,
181575,Cardno Ltd,2019.0,,,
181576,Cardno Ltd,2020.0,,,
181577,Cardno Ltd,2021.0,,,
181578,Cardno Ltd,2022.0,,,
181589,"Coeur Mining, Inc.",2018.0,163323.0,131451.0,
181591,"Coeur Mining, Inc.",2019.0,158125.0,82816.0,
181593,"Coeur Mining, Inc.",2020.0,184876.0,91943.0,
181592,"Coeur Mining, Inc.",2021.0,,,
181590,"Coeur Mining, Inc.",2022.0,,,
181604,"CITY DEV.  SD-,50",2018.0,50798.0,163755.0,66762.0
181603,"CITY DEV.  SD-,50",2019.0,49882.0,158967.0,53659.0
181605,"CITY DEV.  SD-,50",2020.0,55513.0,158809.0,277400.0
181607,"CITY DEV.  SD-,50",2021.0,,,
181606,"CITY DEV.  SD-,50",2022.0,,,
181683,ComfortDelGro Corporation Limited,2018.0,959739.0,168431.0,
181682,ComfortDelGro Corporation Limited,2019.0,956731.0,201185.0,
181684,ComfortDelGro Corporation Limited,2020.0,931843.0,204262.0,
181681,ComfortDelGro Corporation Limited,2021.0,,,
181685,ComfortDelGro Corporation Limited,2022.0,,,
181686,"China Dongxiang Group Co., Ltd.",2018.0,,,
181687,"China Dongxiang Group Co., Ltd.",2019.0,,,
181688,"China Dongxiang Group Co., Ltd.",2020.0,,,
181689,"China Dongxiang Group Co., Ltd.",2021.0,,,
181690,"China Dongxiang Group Co., Ltd.",2022.0,,,
181707,Cardio Diagnostics Holdings Inc.,2020.0,,,
181708,Cardio Diagnostics Holdings Inc.,2021.0,,,
181706,Cardio Diagnostics Holdings Inc.,2022.0,,,
181709,"Cardio Diagnostics Holdings, Inc.",2020.0,,,
181710,"Cardio Diagnostics Holdings, Inc.",2021.0,,,
181711,"Cardio Diagnostics Holdings, Inc.",2022.0,,,
181731,Cardlytics Inc,2018.0,,,
181732,Cardlytics Inc,2019.0,,,
181733,Cardlytics Inc,2020.0,,,
181729,Cardlytics Inc,2021.0,,,
181730,Cardlytics Inc,2022.0,,,
181824,"Cadence Design Systems, Inc.",2018.0,,,
181825,"Cadence Design Systems, Inc.",2019.0,7752.0,24663.0,
181826,"Cadence Design Systems, Inc.",2020.0,6314.0,31795.0,314759.0
181827,"Cadence Design Systems, Inc.",2021.0,6281.0,16072.0,145618.0
181828,"Cadence Design Systems, Inc.",2022.0,7709.0,0.0,241845.0
181852,Codrus Minerals Limited,2021.0,,,
181853,Codrus Minerals Limited,2022.0,,,
181876,"Codere Online Luxembourg, S.A.",2018.0,,,
181877,"Codere Online Luxembourg, S.A.",2019.0,,,
181878,"Codere Online Luxembourg, S.A.",2020.0,,,
181879,"Codere Online Luxembourg, S.A.",2021.0,,,
181880,"Codere Online Luxembourg, S.A.",2022.0,,,
182046,MHP Hotel AG,2018.0,,,
182047,MHP Hotel AG,2019.0,,,
182044,MHP Hotel AG,2020.0,,,
182045,MHP Hotel AG,2021.0,,,
182048,MHP Hotel AG,2022.0,,,
182112,CropEnergies AG,2019.0,,,
182113,CropEnergies AG,2020.0,,,
182114,CropEnergies AG,2021.0,,,
182115,CropEnergies AG,2022.0,,,
182231,Companhia Energetica de Brasilia - CEB,2018.0,,,
182232,Companhia Energetica de Brasilia - CEB,2019.0,,,
182233,Companhia Energetica de Brasilia - CEB,2020.0,,,
182234,Companhia Energetica de Brasilia - CEB,2021.0,,,
182235,Companhia Energetica de Brasilia - CEB,2022.0,,,
182241,Companhia Energetica de Brasilia - CEB,2018.0,,,
182242,Companhia Energetica de Brasilia - CEB,2019.0,,,
182243,Companhia Energetica de Brasilia - CEB,2020.0,,,
182244,Companhia Energetica de Brasilia - CEB,2021.0,,,
182245,Companhia Energetica de Brasilia - CEB,2022.0,,,
182313,Centamin PLC,2018.0,413537.0,,
182314,Centamin PLC,2019.0,422437.0,,
182315,Centamin PLC,2020.0,435365.0,,
182316,Centamin PLC,2021.0,,,
182317,Centamin PLC,2022.0,,,
182354,Cerro Grande Mining Corp,2018.0,,,
182355,Cerro Grande Mining Corp,2019.0,,,
182356,Cerro Grande Mining Corp,2020.0,,,
182357,Cerro Grande Mining Corp,2021.0,,,
182358,Cerro Grande Mining Corp,2022.0,,,
182372,Companhia Distribuidora de Gás do Rio de Janeiro - CEG,2018.0,,,
182373,Companhia Distribuidora de Gás do Rio de Janeiro - CEG,2019.0,,,
182374,Companhia Distribuidora de Gás do Rio de Janeiro - CEG,2020.0,,,
182375,Companhia Distribuidora de Gás do Rio de Janeiro - CEG,2021.0,,,
182376,Companhia Distribuidora de Gás do Rio de Janeiro - CEG,2022.0,,,
182426,CeoTronics AG,2020.0,,,
182427,CeoTronics AG,2021.0,,,
182428,CeoTronics AG,2022.0,,,
182430,PT Wilmar Cahaya Indonesia Tbk.,2018.0,,,
182429,PT Wilmar Cahaya Indonesia Tbk.,2019.0,,,
182431,PT Wilmar Cahaya Indonesia Tbk.,2020.0,,,
182433,PT Wilmar Cahaya Indonesia Tbk.,2021.0,,,
182432,PT Wilmar Cahaya Indonesia Tbk.,2022.0,,,
182438,Challenger Exploration Ltd,2019.0,4.0,899.4,4659.2
182439,Challenger Exploration Ltd,2020.0,2.0,880.3,4179.4
182440,Challenger Exploration Ltd,2021.0,,,
182442,Challenger Exploration Ltd,2022.0,,,
182454,Celcuity Inc,2018.0,,,
182455,Celcuity Inc,2019.0,,,
182456,Celcuity Inc,2020.0,,,
182452,Celcuity Inc,2021.0,,,
182453,Celcuity Inc,2022.0,,,
182536,"CEMEX, S.A.B. de C.V.",2018.0,,,
182537,"CEMEX, S.A.B. de C.V.",2019.0,,,
182538,"CEMEX, S.A.B. de C.V.",2020.0,,,
182539,"CEMEX, S.A.B. de C.V.",2021.0,,,
182540,"CEMEX, S.A.B. de C.V.",2022.0,,,
182572,Centrica PLC,2019.0,4044754.0,58594.0,124445701.0
182571,Centrica PLC,2020.0,1698388.0,38734.0,126137878.0
182574,Centrica PLC,2021.0,,,
182573,Centrica PLC,2022.0,,,
182600,Cencosud S.A.,2018.0,148723.0,215515.0,
182601,Cencosud S.A.,2019.0,687608.0,486417.0,
182602,Cencosud S.A.,2020.0,2275788.0,388986.0,105195.0
182603,Cencosud S.A.,2021.0,1797227.0,306668.0,105516.0
182604,Cencosud S.A.,2022.0,,,
182630,PT Centratama Telekomunikasi Indonesia Tbk,2018.0,,,
182631,PT Centratama Telekomunikasi Indonesia Tbk,2019.0,,,
182632,PT Centratama Telekomunikasi Indonesia Tbk,2020.0,,,
182628,PT Centratama Telekomunikasi Indonesia Tbk,2021.0,,,
182629,PT Centratama Telekomunikasi Indonesia Tbk,2022.0,,,
182640,Central Garden & Pet Co,2018.0,,,
182641,Central Garden & Pet Co,2019.0,,,
182642,Central Garden & Pet Co,2020.0,,,
182638,Central Garden & Pet Co,2021.0,,,
182639,Central Garden & Pet Co,2022.0,,,
182717,Cliffside Capital Ltd,2018.0,,,
182714,Cliffside Capital Ltd,2019.0,,,
182713,Cliffside Capital Ltd,2020.0,,,
182716,Cliffside Capital Ltd,2021.0,,,
182715,Cliffside Capital Ltd,2022.0,,,
182777,Cerrado Gold Inc.,2021.0,,,
182778,Cerrado Gold Inc.,2022.0,,,
182868,Cemex SAB de CV,2019.0,,,
182869,Cemex SAB de CV,2020.0,,,
182870,Cemex SAB de CV,2021.0,,,
182871,Cemex SAB de CV,2022.0,,,
183009,"CALAMP CORP.  DL-,01",2019.0,,,
183010,"CALAMP CORP.  DL-,01",2020.0,,,
183011,"CALAMP CORP.  DL-,01",2021.0,,,
183012,"CALAMP CORP.  DL-,01",2022.0,,,
183047,Capinfo Company Limited,2018.0,,,
183048,Capinfo Company Limited,2019.0,,,
183049,Capinfo Company Limited,2020.0,,,
183050,Capinfo Company Limited,2021.0,,,
183051,Capinfo Company Limited,2022.0,,,
183075,UET United Electronic Technology AG,2018.0,,,
183076,UET United Electronic Technology AG,2019.0,,,
183077,UET United Electronic Technology AG,2020.0,,,
183078,UET United Electronic Technology AG,2021.0,,,
183079,UET United Electronic Technology AG,2022.0,,,
183109,China Feihe Limited,2018.0,,,
183112,China Feihe Limited,2019.0,,,
183108,China Feihe Limited,2020.0,119500.0,242600.0,
183110,China Feihe Limited,2021.0,85100.0,257900.0,
183111,China Feihe Limited,2022.0,464100.0,105100.0,
183239,Arrayan Acciones Chilenas FIP,2018.0,,,
183240,Arrayan Acciones Chilenas FIP,2019.0,,,
183241,Arrayan Acciones Chilenas FIP,2020.0,,,
183242,Arrayan Acciones Chilenas FIP,2021.0,,,
183265,Banchile Administradora General - Fondo de Inversión Deuda Chilena Fund,2018.0,,,
183266,Banchile Administradora General - Fondo de Inversión Deuda Chilena Fund,2019.0,,,
183263,Banchile Administradora General - Fondo de Inversión Deuda Chilena Fund,2020.0,,,
183264,Banchile Administradora General - Fondo de Inversión Deuda Chilena Fund,2021.0,,,
183302,BTG Pactual Financiamiento Inmobiliarias Preferente Fondo De Inversion,2018.0,,,
183303,BTG Pactual Financiamiento Inmobiliarias Preferente Fondo De Inversion,2019.0,,,
183304,BTG Pactual Financiamiento Inmobiliarias Preferente Fondo De Inversion,2020.0,,,
183305,BTG Pactual Financiamiento Inmobiliarias Preferente Fondo De Inversion,2021.0,,,
183340,Euroamerica Administradora General - Fondo de Inversión Euroamérica Investments Ahorro Dinámico,2018.0,,,
183341,Euroamerica Administradora General - Fondo de Inversión Euroamérica Investments Ahorro Dinámico,2019.0,,,
183342,Euroamerica Administradora General - Fondo de Inversión Euroamérica Investments Ahorro Dinámico,2020.0,,,
183343,Euroamerica Administradora General - Fondo de Inversión Euroamérica Investments Ahorro Dinámico,2021.0,,,
183348,Link Capital Partners Adm Gen Fdo - Fi Link Deuda Privada Rentas Ernc - Fund,2019.0,,,
183349,Link Capital Partners Adm Gen Fdo - Fi Link Deuda Privada Rentas Ernc - Fund,2020.0,,,
183350,Link Capital Partners Adm Gen Fdo - Fi Link Deuda Privada Rentas Ernc - Fund,2021.0,,,
183351,Link Capital Partners Adm Gen Fdo - Fi Link Deuda Privada Rentas Ernc - Fund,2022.0,,,
183372,FRONTAL TRUST ADM,2019.0,,,
183373,FRONTAL TRUST ADM,2020.0,,,
183374,FRONTAL TRUST ADM,2021.0,,,
183375,FRONTAL TRUST ADM,2022.0,,,
183392,LARRAIN VIAL ACT,2018.0,,,
183393,LARRAIN VIAL ACT,2019.0,,,
183394,LARRAIN VIAL ACT,2020.0,,,
183395,LARRAIN VIAL ACT,2021.0,,,
183428,MBI Administradora General De Fondos - MBI DEUDA PRIVADA II FI Fund,2019.0,,,
183429,MBI Administradora General De Fondos - MBI DEUDA PRIVADA II FI Fund,2020.0,,,
183430,MBI Administradora General De Fondos - MBI DEUDA PRIVADA II FI Fund,2021.0,,,
183431,MBI Administradora General De Fondos - MBI DEUDA PRIVADA II FI Fund,2022.0,,,
183444,MBI Administradora General De Fondo - MBI Deuda Total Fondo De Inversion,2018.0,,,
183445,MBI Administradora General De Fondo - MBI Deuda Total Fondo De Inversion,2019.0,,,
183446,MBI Administradora General De Fondo - MBI Deuda Total Fondo De Inversion,2020.0,,,
183447,MBI Administradora General De Fondo - MBI Deuda Total Fondo De Inversion,2021.0,,,
183449,MBI Administradora General De Fondo - MBI Deuda Total Fondo De Inversion,2018.0,,,
183448,MBI Administradora General De Fondo - MBI Deuda Total Fondo De Inversion,2019.0,,,
183451,MBI Administradora General De Fondo - MBI Deuda Total Fondo De Inversion,2020.0,,,
183450,MBI Administradora General De Fondo - MBI Deuda Total Fondo De Inversion,2021.0,,,
183480,Moneda Renta CLP Fondo de Inversion,2018.0,,,
183481,Moneda Renta CLP Fondo de Inversion,2019.0,,,
183482,Moneda Renta CLP Fondo de Inversion,2020.0,,,
183483,Moneda Renta CLP Fondo de Inversion,2021.0,,,
183554,Fondo de Inversion Santander Small Cap,2018.0,,,
183555,Fondo de Inversion Santander Small Cap,2019.0,,,
183556,Fondo de Inversion Santander Small Cap,2020.0,,,
183557,Fondo de Inversion Santander Small Cap,2021.0,,,
183571,"Administradora General de Fondos Sura, S.A. - Fondo de Inversión Sura Renta Inmobiliaria",2018.0,,,
183572,"Administradora General de Fondos Sura, S.A. - Fondo de Inversión Sura Renta Inmobiliaria",2019.0,,,
183573,"Administradora General de Fondos Sura, S.A. - Fondo de Inversión Sura Renta Inmobiliaria",2020.0,,,
183574,"Administradora General de Fondos Sura, S.A. - Fondo de Inversión Sura Renta Inmobiliaria",2021.0,,,
183668,"Confluent, Inc.",2019.0,,,
183667,"Confluent, Inc.",2020.0,,,
183666,"Confluent, Inc.",2021.0,,,
183665,"Confluent, Inc.",2022.0,,,
183726,CFOAM Ltd,2019.0,,,
183727,CFOAM Ltd,2020.0,,,
183728,CFOAM Ltd,2021.0,,,
183729,CFOAM Ltd,2022.0,,,
183733,China Foods Holdings Ltd. ,2018.0,,,
183734,China Foods Holdings Ltd. ,2019.0,,,
183735,China Foods Holdings Ltd. ,2020.0,,,
183736,China Foods Holdings Ltd. ,2021.0,25000.0,269000.0,
183737,China Foods Holdings Ltd. ,2022.0,,,
183832,Citigroup Inc.,2019.0,24132.0,623233.0,149815.0
183833,Citigroup Inc.,2020.0,23289.0,593611.0,126229.0
183834,Citigroup Inc.,2021.0,,,
183835,Citigroup Inc.,2022.0,,,
183881,Capital One Financial Corp,2018.0,,,
183882,Capital One Financial Corp,2019.0,0.0,0.0,162841.0
183883,Capital One Financial Corp,2020.0,0.0,0.0,0.0
183879,Capital One Financial Corp,2021.0,,,
183880,Capital One Financial Corp,2022.0,,,
183905,Canfor Pulp Products Inc,2018.0,,,
183906,Canfor Pulp Products Inc,2019.0,,,
183907,Canfor Pulp Products Inc,2020.0,,,
183908,Canfor Pulp Products Inc,2021.0,,,
183909,Canfor Pulp Products Inc,2022.0,,,
183950,Cullen/Frost Bankers Inc,2019.0,,,
183949,Cullen/Frost Bankers Inc,2020.0,,,
183952,Cullen/Frost Bankers Inc,2021.0,,,
183951,Cullen/Frost Bankers Inc,2022.0,,,
183999,China Green Agriculture Inc,2019.0,,,
183998,China Green Agriculture Inc,2020.0,,,
184001,China Green Agriculture Inc,2021.0,,,
184000,China Green Agriculture Inc,2022.0,,,
184088,Candente Gold Corp,2019.0,,,
184086,Candente Gold Corp,2020.0,,,
184087,Candente Gold Corp,2021.0,,,
184089,Candente Gold Corp,2022.0,,,
184123,CGE Gas Natural S.A.,2018.0,,,
184120,CGE Gas Natural S.A.,2019.0,,,
184119,CGE Gas Natural S.A.,2020.0,,,
184122,CGE Gas Natural S.A.,2021.0,,,
184121,CGE Gas Natural S.A.,2022.0,,,
184134,Compugen Ltd.,2018.0,,,
184135,Compugen Ltd.,2019.0,,,
184136,Compugen Ltd.,2020.0,,,
184137,Compugen Ltd.,2021.0,,,
184138,Compugen Ltd.,2022.0,,,
184153,CF Energy Corp.,2018.0,,,
184154,CF Energy Corp.,2019.0,,,
184155,CF Energy Corp.,2020.0,,,
184156,CF Energy Corp.,2021.0,,,
184157,CF Energy Corp.,2022.0,,,
184172,CGG SA,2018.0,420000.0,62000.0,100000.0
184175,CGG SA,2019.0,354000.0,70000.0,386000.0
184171,CGG SA,2020.0,337000.0,55000.0,278000.0
184173,CGG SA,2021.0,,,
184174,CGG SA,2022.0,,,
184278,CAPGEMINI SE INH. EO 8,2018.0,6330.0,174804.0,333047.0
184275,CAPGEMINI SE INH. EO 8,2019.0,7343.0,154643.0,339697.0
184274,CAPGEMINI SE INH. EO 8,2020.0,9036.0,145807.0,316562.0
184277,CAPGEMINI SE INH. EO 8,2021.0,9953.57896,47963.51378,511582.38868
184276,CAPGEMINI SE INH. EO 8,2022.0,7397.145719999999,9734.94858,706392.03624
184283,Cegedim SA,2018.0,,,
184285,Cegedim SA,2019.0,,,
184287,Cegedim SA,2020.0,,,
184286,Cegedim SA,2021.0,,,
184284,Cegedim SA,2022.0,,,
184490,CGS INTL INC.,2018.0,,,
184491,CGS INTL INC.,2019.0,,,
184494,CGS INTL INC.,2020.0,,,
184495,CGS INTL INC.,2021.0,,,
184496,CGS INTL INC.,2022.0,,,
184501,Casino Guichard Perrachon SA,2018.0,1136000.0,368000.0,30000000.0
184504,Casino Guichard Perrachon SA,2019.0,1196000.0,278000.0,30000000.0
184502,Casino Guichard Perrachon SA,2020.0,1285000.0,267000.0,30000000.0
184503,Casino Guichard Perrachon SA,2021.0,932581.04,135169.82,25401.04
184505,Casino Guichard Perrachon SA,2022.0,756588.12,116119.04,
184589,21Shares Crypto Mid-Market Inde,2018.0,,,
184588,21Shares Crypto Mid-Market Inde,2019.0,,,
184591,21Shares Crypto Mid-Market Inde,2020.0,,,
184590,21Shares Crypto Mid-Market Inde,2021.0,,,
184623,C.H. Robinson Worldwide Inc,2019.0,,,
184624,C.H. Robinson Worldwide Inc,2020.0,,,
184625,C.H. Robinson Worldwide Inc,2021.0,2135.0,30136.0,17360650.0
184626,C.H. Robinson Worldwide Inc,2022.0,,,
184683,Clean Harbors Inc,2018.0,,,
184684,Clean Harbors Inc,2019.0,,,
184685,Clean Harbors Inc,2020.0,,,
184686,Clean Harbors Inc,2021.0,,,
184687,Clean Harbors Inc,2022.0,,,
184796,Norris Lithium Inc,2018.0,,,
184797,Norris Lithium Inc,2019.0,,,
184798,Norris Lithium Inc,2020.0,,,
184800,Norris Lithium Inc,2021.0,,,
184801,Norris Lithium Inc,2022.0,,,
184812,Comprehensive Care Corp.,2018.0,,,
184813,Comprehensive Care Corp.,2019.0,,,
184843,EV DYNAMICS HLDGS LTD NEW,2020.0,,,
184844,EV DYNAMICS HLDGS LTD NEW,2021.0,,,
184845,EV DYNAMICS HLDGS LTD NEW,2022.0,,,
184865,"China Huarong Asset Management Co., Ltd.",2018.0,,,
184866,"China Huarong Asset Management Co., Ltd.",2019.0,,,
184867,"China Huarong Asset Management Co., Ltd.",2020.0,,,
184868,"China Huarong Asset Management Co., Ltd.",2021.0,,,
184869,"China Huarong Asset Management Co., Ltd.",2022.0,,,
184922,Chembond Chemicals Limited,2019.0,,,
184923,Chembond Chemicals Limited,2020.0,,,
184924,Chembond Chemicals Limited,2021.0,,,
184925,Chembond Chemicals Limited,2022.0,,,
184929,Chemcon Speciality Chemicals Limited,2019.0,,,
184930,Chemcon Speciality Chemicals Limited,2020.0,,,
184931,Chemcon Speciality Chemicals Limited,2021.0,,,
184932,Chemcon Speciality Chemicals Limited,2022.0,,,
184933,Chemcrux Enterprises Limited,2019.0,,,
184934,Chemcrux Enterprises Limited,2020.0,,,
184935,Chemcrux Enterprises Limited,2021.0,,,
184936,Chemcrux Enterprises Limited,2022.0,,,
184952,Chemplast Sanmar Limited,2019.0,,,
184953,Chemplast Sanmar Limited,2020.0,,,
184954,Chemplast Sanmar Limited,2021.0,,,
184955,Chemplast Sanmar Limited,2022.0,,,
184974,CochLear Ltd.,2019.0,625.0,9827.0,10185.0
184972,CochLear Ltd.,2020.0,231.0,9316.0,
184973,CochLear Ltd.,2021.0,,,
184975,CochLear Ltd.,2022.0,,,
185060,CK Infrastructure Holdings Ltd,2019.0,8944665.0,1920266.0,
185061,CK Infrastructure Holdings Ltd,2020.0,8486783.0,1826945.0,
185062,CK Infrastructure Holdings Ltd,2021.0,8009254.0,1914426.0,
185063,CK Infrastructure Holdings Ltd,2022.0,,,
185073,Churchill China plc,2018.0,,,
185074,Churchill China plc,2019.0,,,
185075,Churchill China plc,2020.0,,,
185076,Churchill China plc,2021.0,,,
185077,Churchill China plc,2022.0,,,
185087,CK Infrastructure Holdings Ltd,2019.0,8944665.0,1920266.0,
185088,CK Infrastructure Holdings Ltd,2020.0,8486783.0,1826945.0,
185089,CK Infrastructure Holdings Ltd,2021.0,8009254.0,1914426.0,
185090,CK Infrastructure Holdings Ltd,2022.0,,,
185207,China Resources Beer ,2018.0,375000.0,739000.0,
185208,China Resources Beer ,2019.0,253000.0,728000.0,
185209,China Resources Beer ,2020.0,195000.0,717000.0,
185210,China Resources Beer ,2021.0,147000.0,643000.0,
185211,China Resources Beer ,2022.0,110000.0,821000.0,
185308,CHL Limited,2019.0,,,
185309,CHL Limited,2020.0,,,
185310,CHL Limited,2021.0,,,
185311,CHL Limited,2022.0,,,
185362,China Education Resources Inc.,2018.0,,,
185363,China Education Resources Inc.,2019.0,,,
185364,China Education Resources Inc.,2020.0,,,
185405,Choice International Limited,2019.0,,,
185406,Choice International Limited,2020.0,,,
185407,Choice International Limited,2021.0,,,
185408,Choice International Limited,2022.0,,,
185423,Cholamandalam Investment and Finance Company Limited,2019.0,,,
185424,Cholamandalam Investment and Finance Company Limited,2020.0,,,
185421,Cholamandalam Investment and Finance Company Limited,2021.0,,,
185422,Cholamandalam Investment and Finance Company Limited,2022.0,,,
185425,CHOLAMANDALAM FINANCIAL HOLDIN,2020.0,,,
185426,CHOLAMANDALAM FINANCIAL HOLDIN,2021.0,,,
185427,CHOLAMANDALAM FINANCIAL HOLDIN,2022.0,,,
185432,China Oilfield Services Ltd.,2018.0,849890.0,,
185434,China Oilfield Services Ltd.,2019.0,900675.0,,
185436,China Oilfield Services Ltd.,2020.0,1036502.0,,
185435,China Oilfield Services Ltd.,2021.0,1022833.0,,
185433,China Oilfield Services Ltd.,2022.0,1115057.0,18289.0,
185480,"CHENIERE ENERGY  DL-,003",2018.0,3505689.0,,
185481,"CHENIERE ENERGY  DL-,003",2019.0,4555261.0,31009.0,
185482,"CHENIERE ENERGY  DL-,003",2020.0,6798317.0,172399.0,
185478,"CHENIERE ENERGY  DL-,003",2021.0,,,
185479,"CHENIERE ENERGY  DL-,003",2022.0,,,
185592,Chanson International Holding - Class A Ordinary Shares,2019.0,,,
185591,Chanson International Holding - Class A Ordinary Shares,2020.0,,,
185594,Chanson International Holding - Class A Ordinary Shares,2021.0,,,
185593,Chanson International Holding - Class A Ordinary Shares,2022.0,,,
185640,China Petroleum & Chemical Corp,2019.0,128570000.0,42950000.0,
185641,China Petroleum & Chemical Corp,2020.0,125680000.0,45010000.0,
185642,China Petroleum & Chemical Corp,2021.0,128580000.0,42360000.0,
185643,China Petroleum & Chemical Corp,2022.0,148380000.0,24180000.0,
185675,Chuy's Holdings Inc,2018.0,,,
185672,Chuy's Holdings Inc,2019.0,,,
185671,Chuy's Holdings Inc,2020.0,,,
185674,Chuy's Holdings Inc,2021.0,,,
185673,Chuy's Holdings Inc,2022.0,,,
185752,Ciech S.A.,2018.0,,,
185753,Ciech S.A.,2019.0,,,
185754,Ciech S.A.,2020.0,,,
185755,Ciech S.A.,2021.0,,,
185756,Ciech S.A.,2022.0,2584013.0,164225.0,
185790,Cypress Hills Resource Corp.,2018.0,,,
185791,Cypress Hills Resource Corp.,2019.0,,,
185792,Cypress Hills Resource Corp.,2020.0,,,
185793,Cypress Hills Resource Corp.,2021.0,,,
185794,Cypress Hills Resource Corp.,2022.0,,,
185799,China Senior Living Industry International Holding Corporation,2017.0,,,
185842,Cell Impact AB,2018.0,,,
185843,Cell Impact AB,2019.0,,,
185840,Cell Impact AB,2020.0,,,
185841,Cell Impact AB,2021.0,,,
185899,Criteo SA,2019.0,,,
185900,Criteo SA,2020.0,,,
185898,Criteo SA,2021.0,,,
185901,Criteo SA,2022.0,,,
185970,China Eastern Airlines Corp Ltd,2019.0,20811518.0,,
185969,China Eastern Airlines Corp Ltd,2020.0,22493251.0,,
