isin,year,scope_1,scope_2,scope_3
US45667G1031,2016,1202.0,12970.0,
,2016,120634.92,533333.33,41269.84
IE00B4BNMY34,2016,26290.0,237239.0,449240.0
US9129091081,2016,43144430.0,3925216.4,
US20825C1045,2016,24800000.0,1300000.0,223978460.0
US4878361082,2016,496400.0,695500.0,
US7835491082,2016,682436.0,157038.0,8262488.0
US3453708600,2016,1400000.0,3300000.0,115610000.0
US0970231058,2016,712140.0,1079000.0,
US1912161007,2016,1700000.0,3800000.0,
US2091151041,2016,3184000.0,1320000.0,41800000.0
US1941621039,2016,209000.0,418000.0,1256000.0
US3825501014,2016,955400.0,1854600.0,
US3696041033,2016,1960000.0,2570000.0,11500000.0
US4370761029,2016,398049.0,1996935.0,2136979.0
US5184391044,2016,31963.0,60845.0,57593.0
US5951121038,2016,1500000.0,2700000.0,
US4601461035,2016,9200000.0,4000000.0,
US5010441013,2016,2505002.0,4063977.0,1350902.0
US02209S1033,2016,192293.0,208722.0,10641.0
US30161N1019,2016,7677000.0,6912000.0,98021000.0
US7427181091,2016,2268000.0,2881000.0,
US02376R1023,2016,41615000.0,423000.0,182000.0
US9621661043,2016,1520000.0,1280000.0,
US74340W1036,2016,2264.0,4754.0,7835.0
US0028241000,2016,514000.0,564000.0,
US00130H1059,2016,70339000.0,367800.0,6241200.0
US0091581068,2016,14300000.0,10900000.0,6600000.0
US0079031078,2016,3480.0,42510.0,876513.0
US0116591092,2016,4829993.0,10518.0,
US0200021014,2016,55709.0,111825.0,17345.0
US0258161092,2016,27352.0,98452.0,43092.0
US0236081024,2016,30674952.0,91479.0,1213413.0
US0255371017,2016,102500000.0,,
US0304201033,2016,59516.0,585139.0,
,2016,4100000.0,500000.0,55100000.0
,2016,75000.0,143192.0,6989.0
,2016,3070000.0,1270000.0,
US0383361039,2016,18828.0,184992.0,
US0534841012,2016,17601.0,62260.0,
US0538071038,2016,19418000.0,57638000.0,
US0584981064,2016,465000.0,1034000.0,7205829.11
US0718131099,2016,306000.0,462000.0,4710000.0
US0758871091,2016,73881.0,184367.0,141843.0
US0865161014,2016,219869.0,354451.0,1019791.0
US1011211018,2016,10881.0,264319.0,
US1011371077,2016,29000.0,89000.0,
US0997241064,2016,58850.86,269352.23,
US1101221083,2016,233000.0,211000.0,
US1266501006,2016,215060.0,1368598.0,89388.0
US1270551013,2016,4400000.0,300000.0,
US1307881029,2016,3181.0,17130.0,
US1344291091,2016,427731.0,324203.0,7366.0
US14149Y1082,2016,138000.0,214000.0,20000.0
US1264081035,2016,5300099.0,280588.0,326247.0
US1491231015,2016,890000.0,1400000.0,
PA1436583006,2016,10320701.0,54221.0,47100.0
US1890541097,2016,81000.0,248000.0,132000.0
US1667641005,2016,66000000.0,2000000.0,369000000.0
US2003401070,2016,7638.0,60965.0,47639.0
US2058871029,2016,422077.9221,496753.2467,443071.0
US2168311072,2016,143000.0,445000.0,
US60871R2094,2016,159988.0,94768.0,
US22282E1029,2016,4912000.0,23000.0,131000.0
US2310211063,2016,292012.0,537677.0,
US2473617023,2016,34112774.0,336788.0,4445233.0
US2774321002,2016,6000000.0,,
GB00BJVJZD68,2016,986453.0,3069.0,
US2810201077,2016,2700000.0,1700000.0,18100000.0
US2788651006,2016,396916.0,270195.0,6919965.0
US2910111044,2016,170617.0,583644.0,
US29364G1031,2016,31800000.0,320000.0,
US26884L1098,2016,1219000.0,,
US65339F1012,2016,54495287.0,,
,2016,303000.0,78000.0,
US34354P1057,2016,23825.0,110143.0,
US3434981011,2016,194551.0,242107.0,
US3546131018,2016,7968.0,28224.0,
US3647601083,2016,31275.0,468584.0,220628.0
,2016,30430.0,161430.0,313360.0
US3703341046,2016,277000.0,668000.0,
US3848021040,2016,48321.0,102094.0,214264.0
US4062161017,2016,3210371.0,286465.0,193104.0
US4128221086,2016,43764.0,123726.0,
US4165151048,2016,19354.0,32550.0,55011.0
US4180561072,2016,5297.0,9466.0,524635.0
US42250P1030,2016,54262.0,321154.0,12195.0
US95040Q1040,2016,6930.0,162274.0,17739.0
US40434L1052,2016,66900.0,298200.0,36250000.0
US4278661081,2016,103668.0,204066.0,
US4361061082,2016,4578647.6,,
US4404521001,2016,354000.0,488000.0,
US4448591028,2016,15718.0,106158.0,112320.0
US4511071064,2016,5494941.0,10073.0,
US4523081093,2016,112647.0,475154.0,
US4592001014,2016,354046.0,1433456.0,1230692.0
US4595061015,2016,118984.0,127777.0,1020500.0
US4606901001,2016,1059.8,13025.2,
US4663131039,2016,37100.0,1182767.0,51478.0
US4781601046,2016,449078.0,724819.0,353974.0
US4943681035,2016,2200000.0,2700000.0,389297.839
US49446R1095,2016,1967.0,42022.0,132618.03
,2016,11638.0,51920.0,33822.0
US49427F1084,2016,12182.0,69309.0,
US4972661064,2016,903900.0,,
US5002551043,2016,35424.0,753379.0,8941.0
US5324571083,2016,478000.0,1097000.0,302000.0
US5341871094,2016,3469.0,12600.0,30594.0
US5486611073,2016,368000.0,2322000.0,
US5529531015,2016,227268.0,687483.0,
,2016,17756.0,75456.0,173057.0
US56418H1005,2016,19565.0,11741.0,
US5717481023,2016,8042.55,100978.72,53170.21
US5801351017,2016,193000.0,2030000.0,8544000.0
US5926881054,2016,30803.0,28721.0,
,2016,1181622.0,1143504.0,
US6174464486,2016,31257.0,300711.0,117322.0
US6200763075,2016,21160.0,145000.0,18607.0
US6267171022,2016,2689920.0,236381.0,
US63934E1082,2016,99082.6,200000.0,
US6556641008,2016,45339.0,263670.0,
US6516391066,2016,3800000.0,1700000.0,
US6558441084,2016,5266493.0,250526.0,6959.0
US6541061031,2016,35623.0,250493.0,2460556.0
US98389B1008,2016,57593227.0,601656.0,10941779.0
US6745991058,2016,9290000.0,4240000.0,
US6819191064,2016,49277.0,76532.0,160325.0
US6826801036,2016,1900000.0,,45900000.0
US69331C1080,2016,4900000.0,1000000.0,48500000.0
US6934751057,2016,54149.0,341334.0,161047.0
US6935061076,2016,1040000.0,980000.0,
US6907421019,2016,2793178.0,1574884.0,6733000.0
US7134481081,2016,3716000.0,1869000.0,3900000.0
US6936561009,2016,41293.0,93166.0,
US7234841010,2016,13651010.0,16388.0,
US7244791007,2016,28491.6,75488.4,
US7445731067,2016,15460147.0,1137326.0,
US74834L1008,2016,83929.0,145724.0,41299.0
US7587501039,2016,3253.3,300978.0,
US7607591002,2016,14956224.0,282623.0,1904254.0
US7739031091,2016,43936.0,93364.0,
US00206R1023,2016,1033821.0,7632463.0,3030000.0
US78440X8048,2016,21954.0,159235.0,74245.0
US58933Y1055,2016,864700.0,588300.0,5586300.0
AN8068571086,2016,1400000.0,577000.0,1057000.0
US8101861065,2016,66989.0,76342.0,130095.0
US8168511090,2016,8100000.0,250000.0,54500000.0
US8243481061,2016,286408.0,299916.0,
US8288061091,2016,23019.0,358862.0,618912.0
US8354951027,2016,526012.0,716864.0,
US8447411088,2016,18731062.0,48810.0,147900.0
US8545021011,2016,90668.0,252713.0,85446.0
US8574771031,2016,10645.0,100861.0,98441.0
,2016,58822.0,93614.0,
US8718291078,2016,800977.0,293730.0,98523.63
US8825081040,2016,1085622.0,1322813.0,
US8832031012,2016,187000.0,531700.0,
,2016,92458.0,301234.0,
US9884981013,2016,124026.0,2939266.0,42037.0
US8998961044,2016,6276.0,66970.0,
US9100471096,2016,31132366.0,416062.0,7022328.0
US5658491064,2016,3580000.0,1060000.0,
US9024941034,2016,3090000.0,2650000.0,
US9078181081,2016,10834984.0,848565.0,19803.0
US9113631090,2016,227008.0,39973.0,5618.0
US9182041080,2016,75832.0,147218.0,44123.0
US92276F1003,2016,101611.0,529917.0,
US9291601097,2016,549261.0,302857.0,
,2016,6110000.0,14930000.0,
US9418481035,2016,13623.0,20113.0,
US94106L1098,2016,16156667.0,236273.0,9266636.0
US9488491047,2016,110368.72,167123.28,
US9581021055,2016,36568.0,1023145.0,86794.0
US9633201069,2016,229799.0,641342.0,
US92939U1060,2016,31233000.0,4533000.0,
US00724F1012,2016,13693.0,35951.0,36908.0
US0311621009,2016,126958.0,266000.0,103000.0
US0378331005,2016,28103.0,376365.0,38303917.0
US0527691069,2016,2040.0,8010.0,186183.0
,2016,93193.0,76443.0,6167.0
US17275R1023,2016,45562.0,731103.0,181123.0
,2016,30121.0,227504.0,143253.0
US2254471012,2016,149900.0,175100.0,
US2786421030,2016,29811.0,122248.0,19482.0
,2016,737.0,5917.0,
US3021301094,2016,5703.0,43413.0,
US3719011096,2016,6000.6,76164.0,
US09062X1037,2016,60179.0,38173.0,262358.0
US4581401001,2016,1050000.0,950000.0,1562000.0
US4657411066,2016,5480.5,28603.0,
US4824801009,2016,1561.0,14654.0,
US5339001068,2016,71056.0,182721.0,
US5949181045,2016,94548.0,1697297.0,23187061.0
US5950171042,2016,192854.0,179731.0,
,2016,22664.0,62436.0,36549.0
US6365181022,2016,1368.0,20876.0,
US9285634021,2016,3446.0,68323.0,85181.0
US6658591044,2016,3068.88,46033.2,20060.784
US68389X1054,2016,11741.0,412628.0,919149.53
US6937181088,2016,91508.28,172250.88,
US74144T1088,2016,928.0,36650.0,5941.0
US7475251036,2016,75349.0,155288.0,38845.0
US8068821060,2016,177114.0,55365.0,
US8552441094,2016,289340.0,968660.0,
US6687711084,2016,6000.0,117000.0,33000.0
US8803451033,2016,22617.0,11286.0,743632.0
US5178341070,2016,245104.2,793048.256,51199.544
US35671D8570,2016,5699671.0,4436423.0,561821.0
US3976241071,2016,322500.0,438600.0,221900.0
US8326964058,2016,115717.0,195346.0,
US00846U1016,2016,9300.0,49600.0,88520.0
US3364331070,2016,11949.0,300266.0,
US6400791090,2016,245884.0,118168.0,
US7846351044,2016,15750.0,49668.0,
US8678921011,2016,16391.8,52656.49,
US38141G1040,2016,11900.0,221964.0,148918.0
US28176E1082,2016,5446.0,25723.0,36737.0
US65473P1057,2016,12351675.0,53334.0,3482003.0
,2016,445704.0,5529153.0,43333.0
US0188021085,2016,16707388.0,4082.0,
,2016,2425528.0,,
US5502411037,2016,257420.0,1960630.0,
US12653C1080,2016,6823200.0,1156480.0,65621530.0
US8676524064,2016,2626.0,275999.0,30991.0
US25179M1036,2016,7280000.0,690000.0,
US28035Q1022,2016,6733.0,84260.0,
US30231G1022,2016,114000000.0,8000000.0,
US31428X1063,2016,13742194.0,970981.0,2074329.0
US4385161066,2016,3526031.0,1736106.0,
US44107P1049,2016,112947.0,367348.0,854.0
US48020Q1076,2016,16784.0,11247.0,35574.0
US4851703029,2016,1343860.0,,
US58155Q1031,2016,92194.0,188912.0,28733.0
US59156R1086,2016,19780.0,110670.0,36166.0
US6293775085,2016,102729538.0,259445.0,11017.0
US69351T1060,2016,30382287.0,484625.6,6527019.0
,2016,17291.0,20798.0,11544.0
,2016,20076353.0,,
US87612E1064,2016,581567.0,2290938.0,13084.0
US9553061055,2016,28719.0,118631.0,
US9113121068,2016,12205000.0,815000.0,16877000.0
US92220P1057,2016,28116.0,22144.0,747917.0
US00971T1016,2016,0.0,93664.0,94233.0
,2016,429980.0,1233973.0,
BMG169621056,2016,1694967.0,1729080.0,
US2533931026,2016,17071.0,315249.0,
US9255501051,2016,1236.0,31081.0,2393.0
US48203R1041,2016,4302.0,121191.0,188011.0
BMG3922B1072,2016,1388.4,60376.6,47611.9
US67066G1040,2016,2419.0,48774.0,237579.0
US4470111075,2016,2257076.0,1091793.0,
US79466L3024,2016,3000.0,132000.0,84000.0
US6821891057,2016,1235385.0,606432.0,
US20451N1019,2016,225818.0,98451.0,500201.0
US8941641024,2016,118423.0,336166.0,10348.0
GB00BYZDVK82,2016,173.0,751.0,
AU000000AZJ1,2016,693000.0,429000.0,
NZMELE0002S7,2016,1072.0,2171.0,2836.0
US98138H1014,2016,1186.0,17743.0,29435.0
AEE000801010,2016,68.0,57854.0,
MYL5186OO001,2016,11476.0,38965.0,
ZAE000132577,2016,44917.0,539271.0,36602.0
US4485791028,2016,240000.0,1270000.0,
US9290891004,2016,1535.0,22358.0,6286.0
NZMRPE0001S2,2016,450700.0,14080.0,56330.0
CH0102484968,2016,1358.0,4487.0,6318.0
IT0004776628,2016,3427.0,1862.0,
KE1000001402,2016,39480.5,24415.6,3116.88
MX01AL0C0004,2016,1210000.0,1080000.0,
US91336L1070,2016,105872.0,31528.0,
CA54928Q1081,2016,25787.0,39341.0,
COB51PA00076,2016,5463.0,9041.0,1067.0
COC04PA00016,2016,7831000.0,245000.0,
CA5527041084,2016,2142000.0,220.0,
US30303M1027,2016,6000.0,444000.0,178000.0
,2016,12164524.0,319842.0,685785.0
,2016,159.8,1890.7,3975.1
BRCIELACNOR3,2016,3778.48,498.07,11045.26
DK0060542181,2016,107647.0,18626.0,14287.0
US29786A1060,2016,171.74,2340.06,86996.2
GB00B4WFW713,2016,458.0,1947.0,165.0
US08579W1036,2016,39791.0,1039096.0,
DK0060227585,2016,25403.0,20361.0,62225.0
JP3946750001,2016,5999.0,46019.0,
LU0327357389,2016,516000.0,76000.0,
,2016,13354.0,9832.0,
BRECORACNOR8,2016,13220.0,5498.0,1577.0
GB00B2QPKJ12,2016,421409.0,374391.0,
AU000000ASX7,2016,11.0,14435.0,1021.0
GB00B0SWJX34,2016,1094.0,24404.0,8071.0
HK0388045442,2016,52.0,19766.0,1540.0
GB00B1H0DZ51,2016,584.0,8156.0,
KR7051600005,2016,3217.23,2047.11,
US88076W1036,2016,1256.0,20756.0,
ES0127797019,2016,2307.0,25765.0,5168.0
,2016,15210.0,101790.0,
US7181721090,2016,443186.0,470864.0,5142183.0
US92826C8394,2016,17837.0,55177.0,33149.0
ZAE000013181,2016,561000.0,5316000.0,1484000.0
MX01LA010006,2016,243.98,1671.77,
AT000000STR1,2016,892154.0,205827.0,
,2016,3800.0,12496.0,8401.0
ZAE000079711,2016,78.4,9272.0,1073.0
BRB3SAACNOR6,2016,232.02,3306.33,1862.9
ZAE000123436,2016,14512.0,49287.0,45081.0
MYL5148OO001,2016,1367.0,1979.0,182.48
GB00BJTNFH41,2016,24408.0,2735.0,
FR0010613471,2016,6364728.0,1790762.0,
BE0974268972,2016,70279.0,602.0,96331.0
HK0000063609,2016,5978.0,211907.0,
FR0000125338,2016,7455.0,200282.0,342561.0
GB00BY9D0Y18,2016,7643.0,14968.0,
PLENERG00022,2016,2380979.0,,
HK0000083920,2016,171162.0,1962634.0,
NL0009538784,2016,746931.0,857980.0,51929.0
CA14042M1023,2016,10843000.0,0.0,
KR7032830002,2016,42827.0,101282.0,
US37045V1008,2016,2329813.0,5751940.0,325904433.0
CA5503721063,2016,264843.0,458887.0,56016.0
JP3902900004,2016,11947.0,230004.0,11713.0
JP3686800008,2016,3100000.0,1100000.0,
US0640581007,2016,7500.0,6800.0,20300.0
GB0002634946,2016,596515.0,607876.0,147809.0
US0185811082,2016,2482.0,31845.0,142298.0
JP3539220008,2016,2315.0,55344.0,6412.0
KR7028260008,2016,221970.0,152000.0,111762.0
JP3258000003,2016,391000.0,613000.0,4561000.0
JP3435000009,2016,299975.0,1263189.0,21157000.0
GRS014003024,2016,3614.19,52621.41,3609.81
IT0001233417,2016,7043084.0,126723.0,1781924.0
US8843441028,2016,3936957.0,28937.0,
US0009571003,2016,47309.0,8790.0,27467.0
GB0001765816,2016,236.0,2258.0,3.97
GB00BGBN7C04,2016,6572.0,76069.0,
DE0006602006,2016,40318.0,42357.0,19558.0
JP3970300004,2016,3501.0,12150.0,206027.0
GB00B53P2009,2016,182.4,228.7,277.3
US46625H1005,2016,82525.0,979445.0,146933.0
LU1598757687,2016,176000000.0,16000000.0,13000000.0
CH0013841017,2016,410000.0,294000.0,
RU0007252813,2016,860400.0,43500.0,
FR0000130809,2016,40611.0,190873.0,110196.0
GB00B39J2M42,2016,110533.0,302791.0,41533.0
FI0009007884,2016,409.0,77071.0,130669.0
AU000000SGP0,2016,26368.42,97763.05,21002.04
TH1027010004,2016,2226176.0,1842432.0,15389.0
,2016,2929500.0,220500.0,
US57772K1016,2016,85171.0,134713.0,
DE0005558662,2016,1510.0,27133.0,
FR00140006O9,2016,5120.5,1071.1,
KR7034730002,2016,472.0,33536.0,4439.0
SG1F60858221,2016,28663.0,55990.0,7193.0
COD38PA00046,2016,9073027.0,336482.0,
TW0001789006,2016,1974.0,19863.0,
SG1T75931496,2016,7243.0,557665.0,30030.0
MXP225611567,2016,40300000.0,3400000.0,
JP3854600008,2016,1310000.0,3840000.0,279960000.0
CH0012280076,2016,779.0,5236.0,
ES0178430E18,2016,304857.0,1644802.0,1198701.0
,2016,140.0,31893.0,2250.0
,2016,291.735,1038.559,
IL0006046119,2016,6332.4,34089.8,
US5398301094,2016,233439.0,897840.0,87921733.0
,2016,1423.0,157428.0,
US88579Y1010,2016,3770000.0,1860000.0,8550000.0
ES0113307062,2016,3632.28,0.0,5004.83
SE0001852419,2016,13746.0,19337.0,39795.0
DE000EVNK013,2016,5593200.0,1011000.0,18100000.0
,2016,0.0,2304.0,2902.0
JP3300600008,2016,171425.0,227499.0,967721.0
AU000000TCL6,2016,2020.0,93328.0,17916.0
GB00BLY2F708,2016,1482.0,21515.0,
BRTIMSACNOR5,2016,10152.0,70055.0,42266.0
AU000000S320,2016,11212000.0,13178000.0,
GB00BYXJC278,2016,512854.0,78186.0,
US61945C1036,2016,2960000.0,1830000.0,
KYG040111059,2016,14800.0,46769.0,
TW0004938006,2016,42951.55,469470.93,
US50077C1062,2016,471963.0,342117.0,
ZAE000216537,2016,187090.0,,
BRTIETCDAM15,2016,313.0,10.0,225.0
AU000000GOZ8,2016,207.0,6706.0,12066.0
CA3759161035,2016,94602.0,325616.0,
JP3165000005,2016,18558.0,76606.0,56540.0
IE00BK9ZQ967,2016,481061.0,228416.0,162464167.0
,2016,284282.0,578214.0,
GB00B60BD277,2016,355.0,9422.0,
GB00B62G9D36,2016,1356.0,5553.0,
GB00B4YCDF59,2016,1172.0,16819.0,
BMG9349W1038,2016,210000.0,1170000.0,
CH0044328745,2016,16347.0,39601.0,14245.0
ES0109067019,2016,983.0,33188.0,8872.0
,2016,29647.0,61927.0,
NL0009434992,2016,14100000.0,8700000.0,
AU000000SYD9,2016,5349.0,82999.0,
NL0011540547,2016,8010.0,45540.0,23720.0
FR0010908533,2016,341.0,4321.0,
GB00BKRC5K31,2016,14030.0,36567.0,
IE00B58JVZ52,2016,302387.0,999652.0,5319374.0
HK0000069689,2016,1926.0,49329.0,3475.0
GB00B3MBS747,2016,63151.0,28602.0,
MYL5183OO008,2016,4600000.0,1320000.0,
FR0000120271,2016,42000000.0,4000000.0,410000000.0
GB00B14SKR37,2016,105.9,2518.8,
ZAE000149936,2016,5407.0,299207.0,4322.0
KYG607441022,2016,70790.0,3677.0,
AU000000NXT8,2016,86.0,30931.0,
ES0177542018,2016,26335726.0,117070.0,5419599.0
CA05577W2004,2016,30986.0,28319.0,4227.0
US25746U1097,2016,35111029.0,11901464.0,
US56585A1025,2016,36800000.0,8000000.0,
CH0126881561,2016,3530.556,9997.416,58201.74
US4432011082,2016,24200000.0,10700000.0,5600000.0
US20337X1090,2016,112929.0,86812.0,
GB00BMSKPJ95,2016,43740.0,6514.0,
AU000000BGA8,2016,47824.0,97376.0,
KR7138930003,2016,1541.0,6160.0,95.0
US02079K3059,2016,51802.0,2198821.0,980783.0
GB00B63H8491,2016,374000.0,375000.0,
US11120U1051,2016,3246.0,49315.0,28204.0
JE00B4T3BW64,2016,23013000.0,14271000.0,311813000.0
,2016,10042.0,97595.0,
KR7139130009,2016,3069.0,15098.0,1620.0
JE00B783TY65,2016,46205.0,577401.0,
JE00B55Q3P39,2016,1185.0,420.0,
GB00B8VZXT93,2016,5027.0,2134.0,1165.5
MYL6399OO009,2016,1273.0,28528.0,10903.0
LU1057788488,2016,281000.0,769000.0,
KYG202881093,2016,970.0,2709.0,
ZAE000156501,2016,407089.0,417990.0,
US6668071029,2016,141716.0,434286.0,1092851.0
US92556V1061,2016,299000.0,354000.0,
DE0006969603,2016,7296.0,35591.0,192305.0
NZZELE0001S1,2016,3222.0,4509.0,6064951.0
US98419M1009,2016,37212.0,39657.0,7734.0
TH1074010006,2016,5410000.0,1610000.0,3130000.0
GB00BMX64W89,2016,100692.0,6235.0,1637.0
JE00B6T5S470,2016,244000.0,428000.0,
GB00B71N6K86,2016,36870000.0,6170000.0,
CH0198251305,2016,317694.0,344566.0,3539765.0
MYL5246OO003,2016,110758.0,63213.0,
JE00B5TT1872,2016,367588.0,,
KYG989221000,2016,25943.0,709238.0,22709.0
US7185461040,2016,28200000.0,7800000.0,
US92763W1036,2016,0.0,4470.2,
NL0010773842,2016,6000.0,6000.0,14000.0
CA7063271034,2016,680458.0,790211.0,
US00287Y1091,2016,318000.0,336000.0,
IE00B8KQN827,2016,182840.0,909629.0,67455149.0
US95082P1057,2016,34640.0,25080.0,
EST01PA00013,2016,4000000.0,,
IM00B7S9G985,2016,221.0,6721.0,
KR7161390000,2016,250853.0,888285.0,
DE000A1J5RX9,2016,9541.0,388257.0,5342.0
AU000000SCP9,2016,38.0,13704.0,144.0
GB00B82YXW83,2016,362000.0,99000.0,
JE00B8KF9B49,2016,8135.0,123218.0,133421.0
GB00BTC0LB89,2016,10969.0,17122.0,
NL0010558797,2016,3790000.0,,
DE000LED4000,2016,203559.0,369019.0,
GB00BK5V9445,2016,5175.0,12422.0,
CA7170461064,2016,690909.0,27869.0,125856.0
GB00B8W67662,2016,54586.0,351373.0,57776.0
NL0010545661,2016,178448.0,288469.0,6350.0
US65249B1098,2016,22641.50943,214465.4088,
GB00B8HX8Z88,2016,32315.0,172108.0,40260.0
IE00BGH1M568,2016,51485.0,140473.0,
GB00BDVZYZ77,2016,483700.0,166400.0,100100.0
,2016,226101.95,205896.0,
,2016,366743.0,,
AU000000PGH3,2016,11668.0,254454.0,
AU000000CGC2,2016,44742.0,65897.0,
,2016,3543.0,52195.0,42236.0
,2016,197798.0,169638.0,
CA92938W2022,2016,24335.0,41522.0,25614.0
US49338L1035,2016,6843.1,73793.7,
GB00BJ62K685,2016,9498.0,31680.0,6393.0
GB00BLP5YB54,2016,1611000.0,118000.0,77000.0
ES0105025003,2016,1657.0,8822.0,
BMG475671050,2016,501.0,17244.0,14188.0
US05350V1061,2016,13923.0,111711.0,
LU1072616219,2016,24541.0,87129.0,
GB00BGP6Q951,2016,222546.2,5482.3,
GB00BNLPYF73,2016,19414.0,25868.0,
AU000000SCG8,2016,18300.0,288064.0,109010.0
IE00BY7QL619,2016,860485.0,1487113.0,40031000.0
NL00150001Q9,2016,1103605.0,2912340.0,49700.0
CH0244767585,2016,13340.0,179082.0,101374.0
ES0105066007,2016,3064.43,123109.34,23961.85
BMG0750C1082,2016,87000.0,185000.0,
DE000ZAL1111,2016,3131.0,23118.0,120272.0
US69354M1080,2016,794.0,7903.0,17046.0
GB00BVG7F061,2016,24919.2,17528.0,5493.0
GB00BRS65X63,2016,147.3,1344.6,44.8
GB00BMJ6DW54,2016,1881.0,7373.0,
IM00BH3JLY32,2016,1570.0,5406.0,470.0
US46284V1017,2016,130267.0,130614.0,15821.0
GB00BVC3CB83,2016,52.2,152.9,426.9
CH0267291224,2016,1322.0,9720.0,
ES0105046009,2016,19578.0,273993.0,
GB00BVYVFW23,2016,565.0,445.0,
US1638511089,2016,9270000.0,1630000.0,
US91324P1021,2016,16567.0,180096.0,173042.0
DE000PSM7770,2016,2933.0,11384.0,9787.0
US42824C1099,2016,51116.0,528721.0,44000000.0
CA0115321089,2016,121448.0,,
GB00BDCPN049,2016,265863.0,195370.0,1211811.0
,2016,40.0,2660.0,5963.0
DE0006062144,2016,2120000.0,3690000.0,
CA4488112083,2016,121478.0,202282.0,
GB00BZ1G4322,2016,8825.0,14501.0,
AU000000VCX7,2016,7695.0,220021.0,77409.0
,2016,59000.0,220000.0,
GB00BD6GN030,2016,3829.0,18216.0,8339.0
US6882392011,2016,60801.0,102731.0,7700.0
AU000000APA1,2016,350922.0,26857.0,
GB00BZ3CNK81,2016,1262933.0,646.0,6069.0
CL0002266774,2016,3730.0,2161.0,5166439.0
US0441861046,2016,510000.0,444000.0,
BE0974293251,2016,3367000.0,1813000.0,
IT0005218380,2016,12509.0,117.0,708.0
CA4436281022,2016,188080.0,277800.0,
US23355L1061,2016,7020.0,217416.0,64933.0
CA35905B1076,2016,1398903.0,168760.0,203294.0
US05722G1004,2016,412000.0,230000.0,115000.0
CA1363851017,2016,19780000.0,1770000.0,
IE00BZ12WP82,2016,8199000.0,12640000.0,2955000.0
DE000ENAG999,2016,80000000.0,3700000.0,116500000.0
,2016,434.0,4606.0,4439.0
NL0012650360,2016,1399000.0,246000.0,
MYL5099OO006,2016,2666403.0,,
DE000A0HN5C6,2016,115791.4,65161.1,8248.1
US96145D1054,2016,5737704.92,2196721.31,
GB00BF4HYT85,2016,6679.0,12183.0,4487.0
DE000A1ML7J1,2016,11974.4,26258.0,
US1255231003,2016,12039.0,72184.0,24885.0
CA9237251058,2016,430531.0,96600.0,7858296.0
SGXE21576413,2016,3190.0,104200.0,20300.0
US2546871060,2016,853805.0,917247.0,
JE00BJ1F3079,2016,372573.0,1300001.0,7526432.0
CA96467A2002,2016,751561.0,50352.0,
CA15135U1093,2016,5944918.0,1292693.0,
CA89156V1067,2016,721263.0,54690.0,
CA6445351068,2016,171000.0,111400.0,
CA4509131088,2016,481329.0,52.0,
GB00BGXQNP29,2016,986.0,2874.0,
BMG6542T1505,2016,3034000.0,32000.0,11000.0
CA0679011084,2016,2945000.0,427600.0,708000.0
,2016,2211.0,126.0,1979.0
JE00BJ1DLW90,2016,380.0,8142.0,2472.0
US98421M1062,2016,119000.0,179000.0,
JE00BJVNSS43,2016,214273.0,137815.0,116234.0
BRNTCOACNOR5,2016,4156.0,7909.0,309202.0
NO0010861990,2016,92121.0,,
ZAE000259701,2016,743908.0,4271717.0,866745.0
GB00BKY40Q38,2016,33308.0,8914.0,
,2016,4529000.0,1600000.0,
US69047Q1022,2016,4475000.0,444000.0,
GB00BLDRH360,2016,336.0,624.0,
CA31890B1031,2016,8750.0,16270.0,190.0
CA98462Y1007,2016,197168.0,245838.0,
,2016,4695.0,4984.0,8074.0
US9497461015,2016,90180.0,1094831.0,97340.0
SE0007100599,2016,28.0,7054.0,4048.0
SE0000148884,2016,1701.0,6986.0,14506.0
ES0113900J37,2016,29078.0,256372.0,137399.0
GB00B7T77214,2016,27997.0,326709.0,95592.0
CA7800871021,2016,25640.0,84285.0,29336.0
GB0007099541,2016,17254.0,91386.0,14082.0
JP3762600009,2016,2979.0,85754.0,46217.0
GB0008706128,2016,58851.0,239709.0,96983.0
BE0003565737,2016,42748.63,55406.73,28386.85
GB00B17BBQ50,2016,1813.0,36683.0,31509.0
SE0000242455,2016,989.0,19195.0,15260.0
AT0000652011,2016,25493.0,52175.0,4332.0
GRS323003012,2016,641.9,47918.75,236.85
DK0010274414,2016,2580.0,4904.0,11353.0
FR0000045072,2016,12683.0,27355.0,24648.0
DE000CBK1001,2016,40081.0,128639.0,81277.0
US1729674242,2016,25742.0,789002.0,111292.0
FR0000131104,2016,55085.0,340405.0,149228.0
GB0031348658,2016,29146.0,341978.0,98379.0
US0605051046,2016,95573.0,1021814.0,4108848.0
GB0002162385,2016,19112.0,49595.0,19991.0
,2017,9969.668,,
ARP9897X1319,2017,15715958.0,1240946.0,
ARBANS010010,2017,193.61,7968.0,
ARP495251018,2017,933.38,27626.0,2664.02
ARGCLA010015,2017,18321.47,570845.08,
US58733R1023,2017,65.0,2815.0,75176.0
AU000000CBA7,2017,9694.0,96595.0,91150.0
AU000000BKW4,2017,256863.0,107365.0,
ARP930811186,2017,933731.0,,
AU000000MAH3,2017,156.0,1583.0,
AU000000SUN6,2017,5306.0,28378.0,
AU000000WOW2,2017,667238.0,2294885.0,435802.0
AU000000ORI1,2017,1800000.0,300000.0,4100000.0
